1,0.03046,1,1,0.11559,1,1,0.11521,3,1,0.10896,1,1,0.090617,2,1,0.036078,2,1,0.044557,1,1,0.032446,3,1,0.03729,1,1,0.10717,2,1,0.09719,2,1,0.039274,1,1,0.14156,1,1,0.076061,3,1,0.21193,3,1,0.024627,2,1,0.12604,3,1,0.085308,2,1,0.092446,2,1,0.19634,2,1,0.011595,1,1,0.051152,2,1,0.18641,1,1,0.058419,3,1,0.10748,3,1,0.062659,2,1,0.050877,3,1,0.14965,3,1,0.032308,3,1,0.045139,1
2,0.033411,1,2,0.13186,1,2,0.12776,3,2,0.12334,1,2,0.09545,2,2,0.039786,2,2,0.048018,1,2,0.035904,3,2,0.040398,1,2,0.11785,2,2,0.10634,2,2,0.04335,1,2,0.16097,1,2,0.083296,3,2,0.23098,3,2,0.027192,2,2,0.13491,3,2,0.09346,2,2,0.10211,2,2,0.21499,2,2,0.0125,1,2,0.054098,2,2,0.2092,1,2,0.062311,3,2,0.11537,3,2,0.06877,2,2,0.054656,3,2,0.16282,3,2,0.034287,3,2,0.048482,1
3,0.035697,1,3,0.14576,1,3,0.13876,3,3,0.13591,1,3,0.10155,2,3,0.042957,2,3,0.051495,1,3,0.039113,3,3,0.043495,1,3,0.1265,2,3,0.11401,2,3,0.047009,1,3,0.17828,1,3,0.090223,3,3,0.24929,3,3,0.029358,2,3,0.14398,3,3,0.10036,2,3,0.11066,2,3,0.23157,2,3,0.013474,1,3,0.057586,2,3,0.22743,1,3,0.066436,3,3,0.12403,3,3,0.073725,2,3,0.058447,3,3,0.17409,3,3,0.036429,3,3,0.052103,1
4,0.037339,1,4,0.1568,1,4,0.14733,3,4,0.14515,1,4,0.10618,2,4,0.045446,2,4,0.054133,1,4,0.041566,3,4,0.045516,1,4,0.13267,2,4,0.11965,2,4,0.049856,1,4,0.1919,1,4,0.095168,3,4,0.26321,3,4,0.030924,2,4,0.1515,3,4,0.10563,2,4,0.1172,2,4,0.24463,2,4,0.014197,1,4,0.060267,2,4,0.24216,1,4,0.069925,3,4,0.13113,3,4,0.077564,2,4,0.061338,3,4,0.18269,3,4,0.038278,3,4,0.054938,1
5,0.038512,1,5,0.16524,1,5,0.15412,3,5,0.15263,1,5,0.11011,2,5,0.047272,2,5,0.056229,1,5,0.043585,3,5,0.04722,1,5,0.13726,2,5,0.12349,2,5,0.05196,1,5,0.20216,1,5,0.099182,3,5,0.27339,3,5,0.032135,2,5,0.15731,3,5,0.10987,2,5,0.12221,2,5,0.2549,2,5,0.014768,1,5,0.062284,2,5,0.2525,1,5,0.072753,3,5,0.13702,3,5,0.080563,2,5,0.063671,3,5,0.18893,3,5,0.03972,3,5,0.057216,1
6,0.039413,1,6,0.17094,1,6,0.15923,3,6,0.1581,1,6,0.11272,2,6,0.048633,2,6,0.057864,1,6,0.045172,3,6,0.048459,1,6,0.14086,2,6,0.12641,2,6,0.053553,1,6,0.2106,1,6,0.10218,3,6,0.28148,3,6,0.033065,2,6,0.16209,3,6,0.11286,2,6,0.12582,2,6,0.26131,2,6,0.015199,1,6,0.063789,2,6,0.2613,1,6,0.074928,3,6,0.14214,3,6,0.082661,2,6,0.065406,3,6,0.19385,3,6,0.040951,3,6,0.058924,1
7,0.040215,1,7,0.17522,1,7,0.16371,3,7,0.1621,1,7,0.11508,2,7,0.049795,2,7,0.059244,1,7,0.046424,3,7,0.049446,1,7,0.14315,2,7,0.12843,2,7,0.054898,1,7,0.21778,1,7,0.10469,3,7,0.28811,3,7,0.033766,2,7,0.16593,3,7,0.11547,2,7,0.12861,2,7,0.26684,2,7,0.015579,1,7,0.065205,2,7,0.26828,1,7,0.076756,3,7,0.14592,3,7,0.084201,2,7,0.066897,3,7,0.198,3,7,0.041975,3,7,0.060115,1
8,0.040677,1,8,0.17925,1,8,0.16664,3,8,0.16518,1,8,0.11679,2,8,0.050589,2,8,0.060202,1,8,0.047504,3,8,0.050214,1,8,0.14469,2,8,0.12991,2,8,0.055954,1,8,0.22275,1,8,0.10677,3,8,0.2937,3,8,0.03437,2,8,0.16923,3,8,0.11765,2,8,0.13109,2,8,0.27145,2,8,0.015856,1,8,0.06614,2,8,0.27369,1,8,0.078322,3,8,0.14931,3,8,0.085589,2,8,0.068103,3,8,0.20101,3,8,0.04283,3,8,0.061223,1
9,0.041173,1,9,0.18239,1,9,0.16952,3,9,0.16773,1,9,0.11798,2,9,0.051091,2,9,0.060989,1,9,0.048348,3,9,0.050946,1,9,0.14597,2,9,0.13113,2,9,0.056754,1,9,0.22686,1,9,0.10858,3,9,0.29759,3,9,0.034784,2,9,0.17179,3,9,0.11908,2,9,0.13303,2,9,0.27484,2,9,0.016005,1,9,0.067042,2,9,0.27793,1,9,0.079709,3,9,0.15246,3,9,0.086674,2,9,0.069022,3,9,0.20338,3,9,0.043515,3,9,0.062167,1
10,0.041568,1,10,0.18518,1,10,0.17174,3,10,0.16985,1,10,0.11884,2,10,0.051559,2,10,0.061786,1,10,0.048925,3,10,0.051339,1,10,0.147,2,10,0.13206,2,10,0.057227,1,10,0.23077,1,10,0.10988,3,10,0.30054,3,10,0.035167,2,10,0.17398,3,10,0.12011,2,10,0.13436,2,10,0.27789,2,10,0.01619,1,10,0.067464,2,10,0.2816,1,10,0.080799,3,10,0.1548,3,10,0.087145,2,10,0.069761,3,10,0.20515,3,10,0.044108,3,10,0.062782,1
