0.0013695,0.0010048,0.00053492
0.0010663,0.00081775,0.00043937
0.00089804,0.00071595,0.00039337
0.00082659,0.00065146,0.00036432
0.00077324,0.00060767,0.00034468
0.0007243,0.0005759,0.00032968
0.00069871,0.00055129,0.00031829
0.00067189,0.00053268,0.00030942
0.00064786,0.00051663,0.00030207
0.00063186,0.00050337,0.00029603
0.00061573,0.0004922,0.0002909
0.00060202,0.00048269,0.0002865
0.00058946,0.00047394,0.00028264
0.00057871,0.00046618,0.00027922
0.0005692,0.00045961,0.00027627
0.00056048,0.0004537,0.00027354
0.00055272,0.00044832,0.00027104
0.00054543,0.00044334,0.00026881
0.00053884,0.00043881,0.00026676
0.00053279,0.00043451,0.0002649
0.00052729,0.00043042,0.00026323
0.00052157,0.00042696,0.00026166
0.0005166,0.00042377,0.00026021
0.00051212,0.00042082,0.00025887
0.00050762,0.00041803,0.00025763
0.00050296,0.00041548,0.00025644
0.00049912,0.00041303,0.0002553
0.00049521,0.00041075,0.00025425
0.00049199,0.00040823,0.00025328
0.00048886,0.00040649,0.00025233
0.00048542,0.00040427,0.00025149
0.00048226,0.0004024,0.00025065
0.00047961,0.0004009,0.00024983
0.00047709,0.00039899,0.00024906
0.0004744,0.00039763,0.00024833
0.00047238,0.00039605,0.00024761
0.00047012,0.00039463,0.00024695
0.00046794,0.00039301,0.00024631
0.0004659,0.00039168,0.00024561
0.00046397,0.00039058,0.00024494
0.00046204,0.0003893,0.00024433
0.00046023,0.00038813,0.00024377
0.00045849,0.00038677,0.00024327
0.00045682,0.00038584,0.00024278
0.00045518,0.00038454,0.0002423
0.00045364,0.00038369,0.00024184
0.00045211,0.00038267,0.00024139
0.00045059,0.00038172,0.00024094
0.00044916,0.00038076,0.00024053
0.00044754,0.00037989,0.00024011
0.00044621,0.000379,0.00023972
0.00044494,0.00037815,0.00023933
0.00044365,0.00037733,0.00023894
0.00044241,0.0003765,0.00023857
0.00044121,0.00037572,0.00023822
0.00043997,0.00037492,0.00023787
0.00043871,0.00037419,0.00023752
0.00043741,0.00037346,0.00023719
0.00043629,0.00037273,0.00023688
0.00043529,0.00037203,0.00023657
0.00043419,0.00037135,0.00023627
0.00043323,0.00037069,0.00023597
0.00043226,0.00037006,0.00023566
0.00043131,0.00036941,0.00023538
0.00043037,0.00036882,0.0002351
0.00042944,0.00036821,0.00023483
0.00042855,0.00036762,0.00023457
0.00042771,0.00036708,0.00023431
0.00042687,0.00036652,0.00023406
0.00042603,0.00036596,0.00023381
0.00042522,0.00036543,0.00023357
0.00042397,0.00036489,0.00023334
0.00042319,0.00036435,0.0002331
0.00042229,0.00036388,0.00023288
0.00042113,0.00036337,0.00023266
0.00042044,0.00036286,0.00023243
0.00041979,0.00036238,0.00023222
0.000419,0.0003619,0.000232
0.00041834,0.00036147,0.0002318
0.00041766,0.00036103,0.0002316
0.00041702,0.00036055,0.0002314
0.00041632,0.00036009,0.0002312
0.0004157,0.00035955,0.000231
0.00041511,0.00035914,0.0002308
0.00041449,0.00035883,0.00023061
0.0004139,0.00035837,0.00023042
0.00041332,0.00035796,0.00023024
0.00041271,0.00035749,0.00023006
0.00041214,0.00035708,0.00022989
0.00041158,0.00035667,0.0002297
0.000411,0.00035629,0.00022953
0.00041028,0.00035587,0.00022935
0.00040959,0.00035547,0.00022918
0.00040891,0.00035511,0.00022901
0.00040836,0.00035473,0.00022885
0.00040785,0.00035438,0.00022869
0.00040734,0.00035404,0.00022852
0.00040681,0.00035368,0.00022836
0.00040633,0.00035334,0.00022821
0.00040582,0.000353,0.00022806
0.00040532,0.00035265,0.00022791
0.00040485,0.00035233,0.00022776
0.00040434,0.000352,0.00022761
0.00040389,0.0003517,0.00022747
0.00040342,0.00035138,0.00022733
0.00040297,0.00035106,0.00022719
0.00040251,0.00035074,0.00022705
0.00040205,0.00035043,0.00022691
0.00040166,0.00035011,0.00022677
0.00040117,0.00034981,0.00022664
0.00040072,0.0003495,0.0002265
0.00040035,0.00034922,0.00022636
0.00039985,0.00034892,0.00022623
0.00039937,0.00034863,0.0002261
0.00039907,0.00034834,0.00022597
0.00039867,0.00034805,0.00022584
0.00039825,0.00034776,0.00022571
0.0003979,0.00034746,0.00022559
0.00039748,0.00034717,0.00022547
0.00039705,0.00034689,0.00022535
0.0003967,0.00034654,0.00022523
0.00039628,0.0003462,0.00022511
0.0003959,0.000346,0.00022499
0.00039552,0.0003458,0.00022488
0.00039515,0.00034553,0.00022476
0.00039478,0.0003452,0.00022465
0.00039442,0.00034494,0.00022454
0.00039406,0.00034467,0.00022442
0.0003937,0.00034442,0.00022431
0.00039334,0.00034424,0.00022421
0.00039297,0.00034394,0.0002241
0.00039261,0.00034371,0.000224
0.00039227,0.00034347,0.00022389
0.00039192,0.00034323,0.00022378
0.00039158,0.00034299,0.00022368
0.00039128,0.00034276,0.00022357
0.00039091,0.00034253,0.00022347
0.00039053,0.00034228,0.00022337
0.00039023,0.00034206,0.00022327
0.00038986,0.00034183,0.00022316
0.00038953,0.0003416,0.00022306
0.0003892,0.00034138,0.00022296
0.00038888,0.00034115,0.00022286
0.00038856,0.00034094,0.00022277
0.00038823,0.00034071,0.00022266
0.00038791,0.00034049,0.00022256
0.00038759,0.00034028,0.00022247
0.00038728,0.00034006,0.00022237
0.00038696,0.00033984,0.00022228
0.00038665,0.00033962,0.00022219
0.00038635,0.00033939,0.0002221
0.00038606,0.00033917,0.000222
0.00038576,0.00033894,0.00022191
0.00038544,0.00033873,0.00022181
0.00038513,0.0003385,0.00022173
0.00038484,0.00033829,0.00022164
0.00038455,0.00033809,0.00022155
0.00038426,0.00033789,0.00022145
0.00038398,0.00033769,0.00022137
0.00038366,0.00033748,0.00022128
0.00038337,0.00033728,0.00022119
0.00038309,0.00033707,0.00022111
0.00038281,0.00033687,0.00022102
0.00038253,0.00033667,0.00022093
0.00038224,0.00033647,0.00022085
0.00038197,0.00033626,0.00022077
0.00038171,0.00033607,0.00022069
0.00038142,0.00033586,0.0002206
0.00038116,0.00033567,0.00022052
0.0003809,0.00033548,0.00022044
0.00038063,0.00033529,0.00022036
0.00038038,0.00033509,0.00022028
0.0003801,0.00033488,0.0002202
0.00037984,0.00033469,0.00022013
0.00037958,0.00033451,0.00022005
0.00037932,0.00033432,0.00021997
0.00037906,0.00033413,0.00021989
0.0003788,0.00033394,0.00021982
0.00037855,0.00033376,0.00021974
0.00037829,0.00033358,0.00021966
0.00037804,0.00033341,0.00021959
0.00037777,0.00033324,0.00021951
0.00037753,0.00033305,0.00021944
0.00037727,0.00033288,0.00021936
0.00037679,0.00033269,0.00021929
0.00037654,0.00033251,0.00021922
0.0003763,0.00033233,0.00021914
0.00037605,0.00033216,0.00021907
0.0003758,0.00033198,0.000219
0.00037557,0.00033181,0.00021892
0.00037532,0.00033164,0.00021885
0.00037508,0.00033147,0.00021878
0.00037484,0.00033129,0.00021871
0.00037461,0.00033112,0.00021864
0.00037436,0.00033094,0.00021857
0.00037414,0.00033077,0.0002185
0.0003739,0.0003306,0.00021844
0.00037367,0.00033043,0.00021837
0.00037344,0.00033026,0.0002183
0.0003732,0.00033009,0.00021823
0.00037297,0.00032993,0.00021817
0.00037274,0.00032976,0.0002181
0.00037252,0.0003296,0.00021803
0.00037228,0.00032944,0.00021797
0.00037205,0.00032928,0.0002179
0.00037181,0.00032911,0.00021783
0.00037159,0.00032895,0.00021776
0.00037136,0.00032879,0.0002177
0.00037113,0.00032863,0.00021763
0.00037088,0.00032846,0.00021757
0.00037069,0.00032831,0.0002175
0.00037047,0.00032815,0.00021744
0.00037025,0.00032801,0.00021737
0.00036999,0.00032783,0.00021731
0.00036979,0.00032766,0.00021724
0.00036957,0.00032751,0.00021718
0.00036934,0.00032735,0.00021712
0.00036912,0.0003272,0.00021705
0.00036889,0.00032706,0.00021699
0.00036868,0.00032692,0.00021693
0.00036846,0.00032676,0.00021686
0.00036823,0.00032661,0.0002168
0.00036803,0.00032647,0.00021674
0.00036781,0.00032633,0.00021668
0.00036758,0.00032619,0.00021662
0.00036736,0.00032605,0.00021656
0.00036715,0.00032592,0.0002165
0.00036693,0.00032579,0.00021644
0.00036673,0.00032565,0.00021637
0.00036652,0.00032551,0.00021631
0.0003663,0.00032526,0.00021625
0.0003661,0.00032503,0.0002162
0.00036588,0.000325,0.00021614
0.00036567,0.00032496,0.00021608
0.00036546,0.00032483,0.00021602
0.00036525,0.00032469,0.00021596
0.00036504,0.00032455,0.0002159
0.00036484,0.00032442,0.00021584
0.00036463,0.00032429,0.00021579
0.00036441,0.00032415,0.00021573
